Date,AAPL,Bitcoin,GOOGL,MSFT,VNINDEX,AverageTotal,Average(Bitcoin Excluded),VNINDEXvsAAPL,VNINDEXvsBitcoin,VNINDEXvsGOOGL,VNINDEXvsMSFT,VNINDEX Price (VND),VNINDEXPriceUSD,MSFTPrice,GOOGLPrice,BitcoinPrice,AAPLPrice
12/21/2015,0.0121,-0.0095,0.0053,0.0129,-0.0023,0.0037,0.007,52.89,463.66,64.10,80.89,566.90,26.06,54.83,38.04,437.6,26.83
12/18/2015,-0.0272,0.0168,-0.0169,-0.0282,-0.0155,-0.0142,-0.02195,52.63,489.32,63.96,80.25,568.18,26.12,54.13,37.84,463.2,26.51
12/17/2015,-0.0212,0.0034,-0.0088,-0.0077,0.008,-0.00526,-0.007425,53.78,482.03,65.02,82.23,577.11,26.53,55.7,38.49,455.5,27.25
12/16/2015,0.008,-0.0187,0.0218,0.0168,0.008,0.00718,0.01365,54.16,480.32,65.15,82.45,572.55,26.32,56.13,38.83,454,27.84
12/15/2015,-0.0178,0.0467,-0.0034,0.0011,0.0103,0.00738,-0.00245,53.73,488.71,64.11,81.31,568.00,26.11,55.2,38,462.6,27.62
12/14/2015,-0.0064,0.0168,0.0163,0.02,-0.0021,0.00892,0.00695,53.97,467.85,63.98,80.99,562.22,25.85,55.14,38.13,442,28.12
12/11/2015,-0.0255,0.0826,-0.0126,-0.0219,0.0043,0.00538,-0.013925,54.2,475.70,63.42,79.96,563.43,25.9,54.06,37.52,449.8,28.3
12/10/2015,0.0045,-0.0012,-0.0034,0.0053,-0.0074,-0.00044,-0.00025,54.83,441.29,63.79,81.06,561.04,25.79,55.27,38,415.5,29.04
12/9/2015,-0.022,0.013,-0.0163,-0.0145,-0.0156,-0.01108,-0.0171,54.9,441.99,64.12,80.97,565.20,25.99,54.98,38.13,416,28.91
12/8/2015,-0.0003,0.0416,0.0028,-0.0004,0.0187,0.01248,0.0052,55.96,437.10,65.16,82.19,574.15,26.4,55.79,38.76,410.7,29.56
12/7/2015,-0.0064,0.0023,-0.008,-0.0018,-0.014,-0.00558,-0.00755,55.48,420.21,64.56,81.72,563.62,25.91,55.81,38.65,394.3,29.57
12/4/2015,0.0333,0.0038,0.0143,0.0315,-0.0048,0.01562,0.018575,56.04,387.98,65.24,82.19,571.62,26.28,55.91,38.96,361.7,29.76
12/3/2015,-0.0093,0.0009,-0.0123,-0.0183,-0.0001,-0.00782,-0.01,55.21,386.71,64.82,80.61,574.38,26.41,54.2,38.41,360.3,28.8
12/2/2015,-0.0092,-0.005,-0.0077,-0.0002,0.007,-0.00302,-0.002525,55.48,386.41,65.30,81.62,574.42,26.41,55.21,38.89,360,29.07
12/1/2015,-0.0078,-0.0428,0.0275,0.016,-0.0049,-0.0024,0.0077,55.57,388.03,65.42,81.45,570.41,26.23,55.22,39.19,361.8,29.34
11/30/2015,0.0041,0.0192,-0.0119,0.0078,-0.0166,0.00052,-0.00415,55.92,404.35,64.49,80.70,573.20,26.35,54.35,38.14,378,29.57
11/27/2015,-0.002,0.0163,0.0036,0.0045,-0.0128,0.00192,-0.001675,56.25,386.30,65.40,80.73,582.86,26.8,53.93,38.6,359.5,29.45
11/25/2015,-0.0071,0.0288,-0.0005,-0.0103,0.0031,0.0028,-0.0037,56.9,354.89,65.85,81.08,595.70,27.39,53.69,38.46,327.5,29.51
11/24/2015,0.0095,-0.0117,-0.0093,0.0011,-0.0103,-0.00414,-0.00225,57.02,345.70,65.78,81.55,593.83,27.3,54.25,38.48,318.4,29.72
11/23/2015,-0.0127,-0.002,-0.0003,0,-0.0074,-0.00448,-0.0051,57.03,349.69,66.43,81.78,599.99,27.59,54.19,38.84,322.1,29.44
11/20/2015,0.004,-0.0119,0.0224,0.0046,0.0043,0.00468,0.008825,57.61,348.89,66.64,81.98,604.46,27.79,54.19,38.85,321.1,29.82
11/19/2015,0.013,-0.0326,0,0.0017,-0.0024,-0.00406,0.003075,57.37,352.67,65.67,81.61,601.90,27.67,53.94,38,325,29.7
11/18/2015,0.0317,0.006,0.0188,0.0166,-0.0028,0.01406,0.016075,57.06,363.64,65.74,81.59,603.34,27.74,53.85,38,335.9,29.32
11/17/2015,-0.0042,0.0112,-0.0059,-0.0149,-0.0068,-0.00412,-0.00795,56.24,361.72,65.12,80.79,605.05,27.82,52.97,37.3,333.9,28.42
11/16/2015,0.016,0.0402,0.0141,0.0176,-0.0034,0.0169,0.011075,56.55,358.21,65.53,81.78,609.21,28.01,53.77,37.52,330.2,28.54
11/13/2015,-0.029,-0.0002,-0.0219,-0.009,0.0094,-0.01014,-0.012625,56.19,361.90,65.10,80.94,611.27,28.1,52.84,37,333.8,28.09
11/12/2015,-0.0034,0.0956,-0.0112,-0.0062,0.0034,0.01564,-0.00435,56.77,361.74,65.67,81.16,605.58,27.84,53.32,37.83,333.9,28.93
11/11/2015,-0.0055,-0.095,0.0092,0.0026,-0.0029,-0.01832,0.00085,56.78,332.45,66.01,81.40,603.53,27.75,53.65,38.26,304.7,29.03
11/10/2015,-0.0315,-0.1145,0.0045,-0.012,-0.0088,-0.03246,-0.01195,57.02,364.53,65.74,81.34,605.27,27.83,53.51,37.91,336.7,29.19
11/9/2015,-0.0043,0.0233,-0.0089,-0.0138,-0.0028,-0.0013,-0.00745,58.22,408.28,65.82,82.24,610.66,28.08,54.16,37.74,380.2,30.14
11/6/2015,0.0013,-0.0337,0.0013,0.0099,-0.0046,-0.00516,0.001975,58.42,397.95,66.23,83.07,612.36,28.15,54.92,38.08,369.8,30.27
11/5/2015,-0.0089,-0.0454,0.0069,-0.0004,0.0075,-0.00806,0.001275,58.51,410.98,66.31,82.66,615.18,28.28,54.38,38.03,382.7,30.23
11/4/2015,-0.0046,0.0111,0.0088,0.0046,-0.0018,0.00362,0.00175,58.57,428.97,65.84,82.47,610.60,28.07,54.4,37.77,400.9,30.5
11/3/2015,0.0112,0.1036,0.0013,0.0171,0.0148,0.0296,0.0111,58.76,424.62,65.56,82.27,611.71,28.12,54.15,37.44,396.5,30.64
11/2/2015,0.0141,0.1125,0.0141,0.0114,-0.0076,0.0289,0.008,58.01,387.01,65.10,80.95,602.76,27.71,53.24,37.39,359.3,30.3
10/30/2015,-0.0083,0.043,-0.0099,-0.0135,0.0036,0.00298,-0.007025,57.81,355.03,64.80,80.57,607.37,27.93,52.64,36.87,327.1,29.88
10/29/2015,0.0104,0.0332,0.0106,-0.0115,0.015,0.01154,0.006125,57.96,341.43,65.07,81.19,605.20,27.83,53.36,37.24,313.6,30.13
10/28/2015,0.0412,0.0301,0.0057,0.0054,-0.0037,0.01574,0.01215,57.23,330.91,64.26,81.39,596.24,27.41,53.98,36.85,303.5,29.82
10/27/2015,-0.0062,0.0334,0.0022,-0.0103,-0.0003,0.00376,-0.00365,56.15,322.21,64.15,81.20,598.44,27.51,53.69,36.64,294.7,28.64
10/26/2015,-0.0319,-0.0094,0.0164,0.0261,-0.0052,-0.0008,0.00135,56.34,312.62,64.08,81.77,598.61,27.52,54.25,36.56,285.1,28.82
10/23/2015,0.0308,0.0091,0.0561,0.1008,0.0112,0.0416,0.049725,57.44,304.57,63.64,80.54,601.74,27.67,52.87,35.97,276.9,29.77
10/22/2015,0.0155,0.0274,0.014,0.0176,0.0082,0.01654,0.013825,56.24,301.76,61.42,75.39,595.08,27.36,48.03,34.06,274.4,28.88
10/21/2015,0,-0.0098,-0.0121,-0.0119,-0.0004,-0.00684,-0.0061,55.58,294.24,60.73,74.34,590.24,27.14,47.2,33.59,267.1,28.44
10/20/2015,0.0183,0.0225,-0.0286,0.0031,-0.007,0.00166,-0.00355,55.59,296.95,61.15,74.92,590.45,27.15,47.77,34,269.8,28.44
10/19/2015,0.0061,0.0082,0.0066,0.0023,0.0027,0.00518,0.004425,55.27,291.14,62.34,74.96,594.61,27.34,47.62,35,263.8,27.93
10/16/2015,-0.0072,0.0331,0.0035,0.0106,0.001,0.0082,0.001975,55.03,290.17,62.04,74.78,593.02,27.27,47.51,34.77,262.9,27.76
10/15/2015,0.0149,0.0084,0.0185,0.0071,0.0041,0.0106,0.01115,55.2,281.64,61.89,74.25,592.40,27.24,47.01,34.65,254.4,27.96
10/14/2015,-0.0143,0.0143,-0.0041,-0.0045,-0.0015,-0.00202,-0.0061,54.68,279.43,61.15,73.81,589.98,27.13,46.68,34.02,252.3,27.55
10/13/2015,0.0018,0.014,0.0101,-0.0023,-0.0021,0.0043,0.001875,55.12,275.97,61.33,74.06,590.84,27.17,46.89,34.16,248.8,27.95
10/12/2015,-0.0046,-0.0093,0.0077,-0.0023,0.0069,-0.00032,0.001925,55.12,272.62,61.04,74.22,592.10,27.22,47,33.82,245.4,27.9
10/9/2015,0.0237,0.006,0.0063,-0.0072,0.0021,0.00618,0.006225,55.07,271.04,60.60,74.15,588.02,27.04,47.11,33.56,244,28.03
10/8/2015,-0.0116,-0.0016,-0.0045,0.0139,0.0124,0.00172,0.00255,54.36,269.58,60.33,74.43,586.78,26.98,47.45,33.35,242.6,27.38
10/7/2015,-0.0047,-0.0128,-0.0024,0.0011,-0.003,-0.00436,-0.00225,54.35,269.65,60.15,73.45,579.57,26.65,46.8,33.5,243,27.7
10/6/2015,0.0047,0.0249,0,0.0026,0.0198,0.0104,0.006775,54.56,272.83,60.31,73.48,581.29,26.73,46.75,33.58,246.1,27.83
10/5/2015,0.004,0.0076,0.0222,0.0233,0.0137,0.01416,0.0158,53.91,266.31,59.79,72.84,570.00,26.21,46.63,33.58,240.1,27.7
10/2/2015,0.0073,-0.0014,0.0234,0.0215,-0.0022,0.00972,0.0125,53.44,262.55,58.70,71.42,562.31,25.85,45.57,32.85,236.7,27.59
10/1/2015,-0.0065,0.0047,0.0056,0.0079,0.0016,0.00266,0.00215,53.3,263.01,58.01,70.52,563.54,25.91,44.61,32.1,237.1,27.39
9/30/2015,0.011,-0.0033,0.0254,0.0189,0.0026,0.01092,0.014475,53.44,261.77,57.79,70.13,562.64,25.87,44.26,31.92,235.9,27.57
9/29/2015,-0.0299,-0.009,-0.0026,0.0035,-0.0065,-0.0089,-0.008875,53.07,262.50,56.93,69.24,561.19,25.8,43.44,31.13,236.7,27.27
9/28/2015,-0.0199,0.0274,-0.025,-0.0148,-0.0096,-0.00838,-0.017325,54.08,264.87,57.18,69.26,564.88,25.97,43.29,31.21,238.9,28.11
9/25/2015,-0.0024,0.0054,-0.0226,0.0007,0.0002,-0.00374,-0.006025,54.9,261.22,58.23,70.16,570.38,26.22,43.94,32.01,235,28.68
9/24/2015,0.0059,0.0168,0.0028,0.0009,-0.0043,0.00442,0.001325,54.97,260.02,58.97,70.13,570.25,26.22,43.91,32.75,233.8,28.75
9/23/2015,0.0081,-0.0005,0,-0.0007,-0.0008,0.00122,0.00165,54.91,256.23,58.99,70.20,572.72,26.33,43.87,32.66,229.9,28.58
9/22/2015,-0.0156,0.0163,-0.0207,-0.0048,0.0019,-0.00458,-0.0098,54.7,256.35,59.01,70.25,573.20,26.35,43.9,32.66,230,28.35
