Date,AAPL,Bitcoin,GOOGL,MSFT,VNINDEX,Average Total,Average (Bitcoin Excluded),,,
10/7/2014,-0.0088,0.0003,-0.0235,-0.0122,-0.0006,-0.00896,-0.011275,,,
10/6/2014,0,0.0269,0.0027,0,0.0047,0.00686,0.00185,,,
10/3/2014,-0.0028,-0.0312,0.0093,0.0072,-0.0018,-0.00386,0.002975,,,
10/2/2014,0.0073,-0.0201,0.0021,-0.0031,0.0056,-0.00164,0.002975,,,
10/1/2014,-0.0155,-0.0137,-0.015,-0.0099,0.0175,-0.00732,-0.005725,,,
9/30/2014,0.0064,0.0303,0.001,-0.0017,-0.0016,0.00688,0.001025,,,
9/29/2014,-0.0064,-0.0061,0,0.0006,-0.0086,-0.0041,-0.0036,,,
9/26/2014,0.0294,-0.019,0.0044,0.008,-0.0002,0.00452,0.0104,,,
9/25/2014,-0.0381,-0.0271,-0.0221,-0.0221,0.0025,-0.02138,-0.01995,,,
9/24/2014,-0.0086,-0.03,0.0122,0.0112,-0.0111,-0.00526,0.000925,,,
9/23/2014,0.0154,0.0811,-0.01,-0.0106,-0.0025,0.01468,-0.001925,,,
9/22/2014,0.0012,0.0062,-0.0135,-0.0097,-0.0022,-0.0036,-0.00605,,,
9/19/2014,-0.0083,-0.0627,0.0137,0.018,-0.0041,-0.00868,0.004825,,,
9/18/2014,0.0024,-0.0799,0.0067,0.0034,-0.0158,-0.01664,-0.000825,,,
9/17/2014,0.0071,-0.0121,0.0075,-0.0051,-0.0032,-0.00116,0.001575,,,
9/16/2014,-0.0079,-0.0229,0.0124,0.0112,-0.0043,-0.0023,0.00285,,,
9/12/2014,0.002,-0.0016,-0.0105,-0.0064,0.0056,-0.00218,-0.002325,,,
9/11/2014,0.0044,-0.0025,-0.0037,0.0034,0.0003,0.00038,0.0011,,,
9/10/2014,0.0306,0.0101,0.0024,0.0017,0.003,0.00956,0.009425,,,
9/9/2014,-0.0037,-0.0017,-0.016,0.0062,-0.0202,-0.00708,-0.008425,,,
9/8/2014,-0.0061,-0.0207,0.0064,0.0122,0.0019,-0.00126,0.0036,,,
9/5/2014,0.0086,-0.0149,0.0078,0.0144,-0.0025,0.00268,0.007075,,,
9/4/2014,-0.0081,0.0228,0.0061,0.0067,-0.0008,0.00534,0.000975,,,
9/3/2014,-0.0422,0.0023,0.0017,-0.0029,0.0064,-0.00694,-0.00925,,,
8/29/2014,0.0023,0.0035,0.0034,0.0123,0.0073,0.00576,0.006325,,,
8/28/2014,0.0012,-0.0087,-0.0045,0.0002,0.0052,-0.00132,0.000525,,,
8/27/2014,0.0123,0.0052,-0.0088,-0.0031,-0.0005,0.00102,-2.50E-05,,,
8/26/2014,-0.0067,0.0191,-0.0041,-0.0035,0.0051,0.00198,-0.0023,,,
8/25/2014,0.0024,-0.0133,-0.0034,0.0004,0.0093,-0.00092,0.002175,,,
8/22/2014,0.0076,-0.0036,0.0003,-0.0015,0.0117,0.0029,0.004525,,,
8/21/2014,0,0.0022,-0.005,0.006,0.0103,0.0027,0.002825,,,
8/20/2014,0.0004,0.0653,-0.003,-0.0084,0.0034,0.01154,-0.0019,,,
8/19/2014,0.0137,0.0496,0.0074,0.0049,-0.0007,0.01498,0.006325,,,
8/18/2014,0.0118,-0.048,0.0154,0.0071,0.0014,-0.00246,0.008925,,,
8/15/2014,0.0049,-0.0165,-0.0014,0.0117,-0.0017,-0.0006,0.003375,,,
8/14/2014,0.0029,-0.0688,0,0.0043,0.0041,-0.0115,0.002825,,,
8/13/2014,0.0133,-0.045,0.0217,0.0129,0.0016,0.0009,0.012375,,,
8/12/2014,-0.0004,-0.0143,-0.0087,0.0074,-0.0006,-0.00332,-0.000575,,,
8/11/2014,0.0135,-0.0273,-0.0014,0,-0.0055,-0.00414,0.00165,,,
8/8/2014,0.0025,0.0051,0.0108,-0.0007,-0.0036,0.00282,0.00225,,,
8/7/2014,-0.0051,0.0051,-0.0045,0.0115,0.0015,0.0017,0.00085,,,
8/6/2014,-0.0017,0.0017,0.0021,-0.0079,-0.0017,-0.0015,-0.0023,,,
8/5/2014,-0.005,-0.0068,-0.0155,-0.0067,0.0145,-0.0039,-0.003175,,,
8/4/2014,-0.0054,0.0065,0.015,0.0119,0.0087,0.00734,0.00755,,,
8/1/2014,0.0054,0.0157,-0.0104,-0.007,-0.0036,0.00002,-0.0039,,,
7/31/2014,-0.0261,0.0441,-0.0265,-0.0096,0.0114,-0.00134,-0.0127,,,
7/30/2014,-0.002,-0.0361,0.0024,-0.0068,-0.0049,-0.00948,-0.002825,,,
7/29/2014,-0.0065,-0.0037,-0.0083,-0.002,0.0047,-0.00316,-0.003025,,,
7/28/2014,0.0135,-0.0119,0.0017,-0.0119,-0.0178,-0.00528,-0.003625,,,
7/25/2014,0.0066,-0.0023,-0.0083,0.0023,-0.0032,-0.00098,-0.00065,,,
7/24/2014,-0.0016,-0.0319,-0.0036,-0.0105,0.0076,-0.008,-0.002025,,,
7/23/2014,0.0262,-0.0013,0.0027,0.0009,-0.0008,0.00554,0.00725,,,
7/22/2014,0.0085,-0.0042,0.0087,-0.0002,-0.0051,0.00154,0.002975,,,
7/21/2014,-0.0055,0.0067,-0.0112,0.0034,0.008,0.00028,-0.001325,,,
7/18/2014,0.0146,0.0014,0.042,0.0036,0.01,0.01432,0.01755,,,
7/17/2014,-0.0181,0.0192,-0.0166,0.0102,0.0012,-0.00082,-0.005825,,,
7/16/2014,-0.0055,-0.0077,-0.004,0.0384,0.0006,0.00436,0.007375,,,
7/15/2014,-0.0116,0.0021,-0.002,0.0074,0.0053,0.00024,-0.000225,,,
7/14/2014,0.013,-0.0155,0.013,0.0012,0.0059,0.00352,0.008275,,,
7/11/2014,0.0017,0.0235,0.0114,0.0096,-0.0036,0.00852,0.004775,,,
7/10/2014,-0.0038,-0.0074,-0.0058,0.0005,-0.0114,-0.00558,-0.005125,,,
7/9/2014,0.0004,0.0125,0.0086,-0.0026,0.0002,0.00382,0.00165,,,
7/8/2014,-0.0063,0.0028,-0.021,-0.005,0.0013,-0.00564,-0.00775,,,
7/7/2014,0.0204,-0.0208,-0.0037,0.0045,0.0023,0.00054,0.005875,,,
7/3/2014,0.006,-0.0119,0.0037,-0.0024,0.0107,0.00122,0.0045,,,
7/2/2014,-0.0004,0.0039,-0.001,0.0007,0.0013,0.0009,0.00015,,,
7/1/2014,0.0065,0.0127,0.0116,0.0041,-0.0001,0.00696,0.005525,,,
6/30/2014,0.01,0.0567,-0.0017,-0.013,-0.0012,0.01016,-0.001475,,,
6/27/2014,0.0119,0.0335,0.0014,0.0127,0.0042,0.01274,0.00755,,,
6/26/2014,0.0062,0.0251,-0.002,-0.0074,0.0072,0.00582,0.001,,,
6/25/2014,0.0009,-0.0345,0.0234,0.0069,0.0044,0.00022,0.0089,,,
6/24/2014,-0.0062,-0.0041,-0.0028,-0.006,0.0068,-0.00246,-0.00205,,,
6/23/2014,-0.0009,-0.0206,0.0134,0.0074,0.0092,0.0017,0.007275,,,
6/20/2014,-0.01,-0.0157,0.0028,0.0041,-0.0116,-0.00608,-0.003675,,,
6/19/2014,-0.0039,-0.01,0.0078,-0.0034,-0.0047,-0.00284,-0.00105,,,
6/18/2014,0.0013,0.0019,0.0182,-0.0007,-0.0039,0.00336,0.003725,,,
6/17/2014,-0.0013,0.01,-0.0029,0.0043,-0.0002,0.00198,-2.50E-05,,,
6/16/2014,0.0101,0.0288,-0.0146,0.0065,-0.0037,0.00542,-0.000425,,,
6/13/2014,-0.0108,0.0221,0.0014,0.016,0.0012,0.00598,0.00195,,,
6/12/2014,-0.0166,-0.0713,-0.0141,-0.0069,0.006,-0.02058,-0.0079,,,
6/11/2014,-0.0042,-0.0193,-0.0011,-0.0061,0.0061,-0.00492,-0.001325,,,
6/10/2014,0.0055,0.0175,-0.0046,-0.0039,0.0023,0.00336,-0.000175,,,
6/9/2014,0.016,-0.0103,0.0085,-0.0051,0.0118,0.00418,0.0078,,,
6/6/2014,-0.0026,-0.0148,0.0018,0.0066,0.0144,0.00108,0.00505,,,
6/5/2014,0.0039,0.0333,0.0202,0.0221,-0.0043,0.01504,0.010475,,,
6/4/2014,0.0114,-0.0456,-0.0014,0.0007,-0.0095,-0.00888,0.0003,,,
6/3/2014,0.0143,0.0213,-0.0174,-0.0123,0.0035,0.00188,-0.002975,,,
6/2/2014,-0.0071,0.0088,-0.0126,-0.0037,-0.0093,-0.00478,-0.008175,,,
5/30/2014,-0.0035,0.0849,0.0018,0.0149,0.0064,0.0209,0.0049,,,
5/29/2014,0.0179,-0.0112,0.0004,0.0082,0.002,0.00346,0.007125,,,
5/28/2014,-0.0022,0.0013,-0.0077,-0.0045,0.0083,-0.00096,-0.001525,,,
5/27/2014,0.0187,-0.0205,0.0195,0.0017,0.016,0.00708,0.013975,,,
5/23/2014,0.0111,0.0053,0.0151,0.0005,-0.0004,0.00632,0.006575,,,
5/22/2014,0.0018,0.0543,0.0106,-0.0062,-0.004,0.0113,0.00055,,,
5/21/2014,0.0023,0.0088,0.017,0.0169,0.0118,0.01136,0.012,,,
5/20/2014,0.0005,0.0916,0.003,-0.0018,0.0084,0.02034,0.002525,,,
5/19/2014,0.0117,-0.0139,0.0201,-0.002,0.0067,0.00452,0.009125,,,
5/16/2014,0.0147,0.0123,-0.0019,0.0058,0.0104,0.00826,0.00725,,,
5/15/2014,-0.0085,0.0124,-0.0097,-0.0159,-0.0103,-0.0064,-0.0111,,,
5/14/2014,0,0.0201,-0.0133,-0.0045,0.0304,0.00654,0.00315,,,
5/13/2014,0.0019,-0.0098,0.0059,0.0113,-0.0061,0.00064,0.00325,,,
5/12/2014,0.0124,0.0115,0.0224,0.0109,-0.0468,0.00208,-0.000275,,,
5/9/2014,-0.0043,0.0098,0.0123,-0.0025,0.0292,0.0089,0.008675,,,
5/8/2014,-0.0071,-0.0122,0.0042,0.0056,-0.0587,-0.01364,-0.014,,,
5/7/2014,-0.0038,0.0332,-0.0088,0.0092,0.0088,0.00772,0.00135,,,
5/6/2014,-0.0107,0.0031,-0.0239,-0.0094,-0.0172,-0.01162,-0.0153,,,
5/5/2014,0.0142,-0.0119,0.003,-0.0066,-0.0228,-0.00482,-0.00305,,,
4/29/2014,-0.0033,0.0095,0.0256,-0.0088,0.0086,0.00632,0.005525,,,
4/28/2014,0.0387,-0.0028,-0.0004,0.0241,-0.0101,0.0099,0.013075,,,
4/25/2014,0.0074,-0.0716,-0.021,0.0013,0.0148,-0.01382,0.000625,,,
4/24/2014,0.0822,0.0267,-0.006,0.0043,0.0019,0.02182,0.0206,,,
4/23/2014,-0.0132,-0.0013,-0.0143,-0.0075,-0.0009,-0.00744,-0.008975,,,
4/22/2014,0.0011,-0.0146,0.0111,0.0013,0.021,0.00398,0.008625,,,
4/21/2014,0.0117,-0.0067,-0.0074,-0.0017,-0.0127,-0.00336,-0.002525,,,
4/17/2014,0.0113,-0.0651,-0.0365,-0.0097,0.0105,-0.0179,-0.0061,,,
4/16/2014,0.0022,0.02,0.0281,0.0164,-0.0201,0.00932,0.00665,,,
4/15/2014,-0.007,0.1004,0.0062,0.0145,-0.0168,0.01946,-0.000775,,,
4/14/2014,0.0038,0.1188,0.0138,-0.0008,-0.0074,0.02564,0.00235,,,
4/11/2014,-0.0075,0.1313,-0.0161,-0.0038,-0.0013,0.02052,-0.007175,,,
4/10/2014,-0.0127,-0.159,-0.036,-0.0274,-0.0032,-0.04766,-0.019825,,,
4/8/2014,-0.0005,0.009,0.0314,0.0005,0.0045,0.00898,0.008975,,,
4/7/2014,-0.0153,0.0147,-0.0084,-0.0018,0.0127,0.00038,-0.0032,,,
4/4/2014,-0.013,0.0185,-0.0459,-0.0278,0.0061,-0.01242,-0.02015,,,
4/3/2014,-0.0072,0.0281,0.0056,-0.0082,0.0134,0.00634,0.0009,,,
4/2/2014,0.0021,-0.0843,0.0004,-0.0017,-0.0037,-0.01744,-0.000725,,,
4/1/2014,0.0089,0.0423,0.0183,0.0105,-0.0131,0.01338,0.00615,,,
3/31/2014,0,-0.0051,-0.005,0.0171,-0.0046,0.00048,0.001875,,,
3/28/2014,-0.001,0.0481,0.0054,0.0239,0.007,0.01668,0.008825,,,
3/27/2014,-0.0047,-0.1813,-0.0159,-0.0108,0.0035,-0.04184,-0.006975,,,
3/26/2014,-0.0092,-0.0008,-0.0231,-0.0136,-0.0229,-0.01392,-0.0172,,,
3/25/2014,0.0104,-0.0082,0.0007,-0.004,-0.0094,-0.0021,-0.000575,,,
3/24/2014,0.0121,0.0298,-0.0209,0.0085,0.0096,0.00782,0.002325,,,
3/21/2014,0.0079,-0.029,-0.012,-0.0042,0.0025,-0.00696,-0.00145,,,
3/20/2014,-0.0047,-0.0487,-0.0017,0.027,-0.0088,-0.00738,0.00295,,,
3/19/2014,-0.0005,-0.0066,-0.0099,-0.0071,0.0096,-0.0029,-0.001975,,,
3/18/2014,0.009,-0.0123,0.0161,0.0394,-0.0008,0.01028,0.015925,,,
3/17/2014,0.0037,-0.0206,0.0164,0.0093,0.0059,0.00294,0.008825,,,
3/14/2014,-0.0111,-0.0176,-0.0138,-0.005,0.0027,-0.00896,-0.0068,,,
3/13/2014,-0.011,0.0091,-0.0149,-0.0099,0.0088,-0.00358,-0.00675,,,
3/12/2014,0.0005,0.0176,0.006,0.0066,0.0026,0.00666,0.003925,,,
3/11/2014,0.01,-0.007,-0.0096,0.0053,0.0082,0.00138,0.003475,,,
3/10/2014,0.0011,-0.0225,-0.0026,-0.0021,0.0068,-0.00386,0.0008,,,
3/7/2014,-0.0011,-0.0486,-0.0039,-0.0066,0.0021,-0.01162,-0.002375,,,
3/6/2014,-0.0026,-0.0153,0.001,0.001,0.0063,-0.00192,0.001425,,,
3/5/2014,0.0021,-0.0054,0.003,-0.0078,0.0087,0.00012,0.0015,,,
3/4/2014,0.0064,-0.0005,0.01,0.0167,-0.0059,0.00534,0.0068,,,
3/3/2014,0.0032,0.216,-0.0105,-0.0138,-0.0223,0.03452,-0.01085,,,
2/28/2014,-0.0032,-0.0378,-0.0029,0.0119,0.0029,-0.00582,0.002175,,,
2/27/2014,0.02,0.0056,-0.0007,0.0104,-0.0085,0.00536,0.0053,,,
2/25/2014,-0.0106,-0.2197,0.0063,-0.004,0.0167,-0.04226,0.0021,,,
2/24/2014,0.0043,-0.439,0.0073,-0.0076,0.0105,-0.0849,0.003625,,,
2/21/2014,-0.0111,-0.0032,-0.0003,0.0061,-0.0008,-0.00186,-0.001525,,,
2/20/2014,-0.0115,-0.5721,0.0013,0.0064,-0.0122,-0.11762,-0.004,,,
2/19/2014,-0.0159,-0.1103,-0.0069,0.0024,0.0062,-0.0249,-0.00355,,,
2/18/2014,0.0036,0.0796,0.0066,-0.0053,0.0076,0.01842,0.003125,,,
2/14/2014,-0.0005,-0.0526,0.0023,0.0003,0.0036,-0.00938,0.001425,,,
2/13/2014,0.0157,-0.15,0.0111,0.0037,0.0105,-0.0218,0.01025,,,
2/12/2014,0,-0.0826,-0.0027,0.0081,0.0187,-0.0117,0.006025,,,
2/11/2014,0.0132,-0.0063,0.0147,0.0101,-0.0036,0.00562,0.0086,,,
2/10/2014,0.0178,-0.1167,-0.0037,0.0066,0.0112,-0.01696,0.007975,,,
2/7/2014,0.0142,-0.1607,0.0148,0.0105,-0.0089,-0.02602,0.00765,,,
2/6/2014,-0.0005,-0.0836,0.0147,0.0101,-0.0033,-0.01252,0.00525,,,
1/27/2014,0.0082,-0.063,-0.0199,-0.0209,-0.0066,-0.02044,-0.0098,,,
1/24/2014,-0.0181,-0.0292,-0.0313,0.0208,0.012,-0.00916,-0.00415,,,
1/23/2014,0.0081,-0.0071,-0.0041,0.0033,0.003,0.00064,0.002575,,,
1/22/2014,0.0046,-0.0117,0.001,-0.0066,-0.0143,-0.0054,-0.003825,,,
1/21/2014,0.0155,0.0065,0.0115,-0.0058,0.0113,0.0078,0.008125,,,
1/17/2014,-0.0243,-0.0212,-0.0048,-0.0138,0.0188,-0.00906,-0.006025,,,
1/16/2014,-0.006,-0.0295,0.0066,0.0035,0.013,-0.00248,0.004275,,,
1/15/2014,0.0205,0.0239,-0.0007,0.0274,0.0084,0.0159,0.0139,,,
1/14/2014,0.0199,-0.0039,0.0235,0.0229,0.0023,0.01294,0.01715,,,
1/13/2014,0.0053,-0.018,-0.0064,-0.0294,0.0042,-0.00886,-0.006575,,,
1/10/2014,-0.0068,0.0222,0,0.0144,0.0038,0.00672,0.00285,,,
1/9/2014,-0.0129,-0.002,-0.0098,-0.0064,0.006,-0.00502,-0.005775,,,
1/8/2014,0.0062,0.067,0.0021,-0.0179,0.0074,0.01296,-0.00055,,,
1/7/2014,-0.0072,-0.1311,0.0193,0.0077,0.002,-0.02186,0.00545,,,
1/6/2014,0.0057,-0.0021,0.0112,-0.0211,0.0074,0.00022,0.0008,,,
1/3/2014,-0.0218,0.0319,-0.0072,-0.0067,0.0017,-0.00042,-0.0085,,,
1/2/2014,-0.0145,0.0502,-0.0068,-0.0067,-0.0002,0.0044,-0.00705,,,
12/31/2013,0.0121,0.0014,0.0101,0.0032,0.0086,0.00708,0.0085,,,
12/30/2013,-0.01,0.0253,-0.0082,0,-0.012,-0.00098,-0.00755,,,
12/27/2013,-0.007,0.0013,0.0011,-0.004,-0.0003,-0.00178,-0.00255,,,
12/26/2013,-0.0064,0.1339,0.005,0.0097,0.0042,0.02928,0.003125,,,
12/24/2013,-0.0044,-0.0147,-0.0029,0.0126,-0.006,-0.00308,-0.000175,,,
12/23/2013,0.0382,0.1153,0.0131,-0.0049,0.0084,0.03402,0.0137,,,
12/20/2013,0.0087,-0.112,0.0132,0.0152,-0.0036,-0.0157,0.008375,,,
12/19/2013,-0.0117,0.353,0.0011,-0.009,0.002,0.06708,-0.0044,,,
12/18/2013,-0.0076,-0.2434,0.0142,0.0016,-0.0008,-0.0472,0.00185,,,
12/17/2013,-0.0045,-0.0592,-0.003,-0.0098,0.0072,-0.01386,-0.002525,,,
12/16/2013,0.0056,-0.1739,0.0113,0.0052,-0.0079,-0.03194,0.00355,,,
12/13/2013,-0.011,0.0409,-0.0082,-0.0142,-0.0017,0.00116,-0.008775,,,
12/12/2013,-0.0015,-0.0217,-0.007,-0.0104,0.0032,-0.00748,-0.003925,,,
12/11/2013,-0.0074,-0.1101,-0.0066,-0.0131,-0.0123,-0.0299,-0.00985,,,
12/10/2013,-0.0015,0.1249,0.0059,-0.0152,0.0007,0.02296,-0.002525,,,
12/9/2013,0.0115,0.143,0.0078,0.0089,0.0022,0.03468,0.0076,,,
12/6/2013,-0.0138,-0.2362,0.0117,0.0095,0.0002,-0.04572,0.0019,,,
12/5/2013,0.005,-0.106,-0.0008,-0.0241,-0.0017,-0.02552,-0.0054,,,
12/4/2013,-0.0025,0.0716,0.0046,0.0164,-0.0014,0.01774,0.004275,,,
12/3/2013,0.0274,0.0532,-0.0011,-0.0036,0.0061,0.0164,0.0072,,,
12/2/2013,-0.0086,0.0918,-0.0049,0.0084,0.0015,0.01764,-0.0009,,,
11/29/2013,0.0185,0.0958,-0.003,0.0141,0.0001,0.0251,0.007425,,,
11/27/2013,0.0236,0.1133,0.0042,0.0067,-0.0014,0.02928,0.008275,,,
11/26/2013,0.0187,0.1686,0.0122,-0.0077,0.0053,0.03942,0.007125,,,
11/25/2013,0.0075,0.044,0.0136,0.0019,0.0016,0.01372,0.00615,,,
11/22/2013,-0.0027,0.0485,-0.0023,0.0045,0.0042,0.01044,0.000925,,,
11/21/2013,0.012,0.199,0.0117,0.0086,-0.0039,0.04548,0.0071,,,
11/20/2013,-0.0092,-0.012,-0.0027,0.0093,0.0016,-0.0026,-0.00025,,,
11/19/2013,0.0022,-0.1779,-0.0062,-0.0124,-0.0035,-0.03956,-0.004975,,,
11/18/2013,-0.0123,0.4867,-0.0019,-0.0169,0.0103,0.09318,-0.0052,,,
11/15/2013,-0.0058,0.0012,-0.0019,-0.0047,0.007,-0.00084,-0.00135,,,
11/14/2013,0.0145,-0.0033,0.0027,-0.0037,0.0035,0.00274,0.00425,,,
11/13/2013,0.0011,0.1442,0.0205,0.0214,-0.0031,0.03682,0.009975,,,
11/12/2013,0.0016,0.047,0.0012,-0.0061,-0.0068,0.00738,-0.002525,,,
11/11/2013,-0.0027,0.0793,-0.0055,-0.005,0.005,0.01422,-0.00205,,,
11/8/2013,0.0158,0.1465,0.0083,0.0075,-0.0025,0.03512,0.007275,,,
11/7/2013,-0.0161,0.1725,-0.0145,-0.0178,-0.0053,0.02376,-0.013425,,,
11/6/2013,-0.0091,0.0509,0.0012,0.042,0.0055,0.0181,0.0099,,,
11/5/2013,-0.0021,0.0552,-0.0047,0.0195,0.0055,0.01468,0.00455,,,
11/4/2013,0.0129,0.0632,-0.0008,0.0118,0,0.01742,0.005975,,,
11/1/2013,-0.0054,0.0107,-0.0035,0.0031,-0.0007,0.00084,-0.001625,,,
10/31/2013,-0.0043,0.0152,0,-0.0037,-0.0033,0.00078,-0.002825,,,
10/30/2013,0.0163,-0.037,-0.0054,0.0006,0.004,-0.0043,0.003875,,,
10/29/2013,-0.0248,0.044,0.0209,-0.0014,0.0012,0.00798,-0.001025,,,
10/25/2013,-0.0116,-0.044,-0.0101,0.0596,-0.0008,-0.00138,0.009275,,,
10/24/2013,0.0133,-0.0921,-0.0058,-0.0012,-0.0057,-0.0183,0.00015,,,
10/23/2013,0.0097,0.1231,0.0242,-0.0237,0.007,0.02806,0.0043,,,
10/22/2013,-0.0027,0.053,0.0036,-0.0117,-0.002,0.00804,-0.0032,,,
10/21/2013,0.0248,0.0359,-0.0079,0.0009,0.0015,0.01104,0.004825,,,
10/18/2013,0.0083,0.0678,0.138,0.0011,0.0025,0.04354,0.037475,,,
10/17/2013,0.0067,0.0312,-0.0102,0.0081,0.0013,0.00742,0.001475,,,
10/16/2013,0.0051,-0.0333,0.0181,0.0043,0.0065,0.00014,0.0085,,,
10/15/2013,0.0051,0.0444,0.0068,0.0012,0.0043,0.01236,0.00435,,,
10/14/2013,0.0068,0.026,0.0046,0.0094,-0.0018,0.009,0.00475,,,
10/11/2013,0.0063,-0.0022,0.0041,0.011,-0.0006,0.00372,0.0052,,,
10/10/2013,0.0063,0.0065,0.0145,0.0209,-0.0117,0.0073,0.0075,,,
10/9/2013,0.0116,0.0221,0.0028,0.0018,-0.0031,0.00704,0.003275,,,
10/8/2013,-0.0138,0.0051,-0.0139,-0.0087,0.0035,-0.00556,-0.008225,,,
10/7/2013,0.0099,-0.0145,-0.0078,-0.0171,0.006,-0.0047,-0.00225,,,
10/4/2013,-0.0006,0.0445,-0.0041,0.0006,0.0106,0.0102,0.001625,,,
10/3/2013,-0.0126,0.065,-0.0135,-0.0018,-0.0042,0.00658,-0.008025,,,
10/2/2013,0.0029,-0.1233,0.0009,0.0101,0.0044,-0.021,0.004575,,,
10/1/2013,0.0235,-0.0113,0.0128,0.009,-0.0008,0.00664,0.011125,,,
9/30/2013,-0.0122,-0.0138,-0.0005,0.0003,0.0124,-0.00276,0,,,
9/27/2013,-0.0069,0.0133,-0.0023,0.0153,0.0031,0.0045,0.0023,,,
9/26/2013,0.0093,0.0156,0.0014,0.008,-0.0023,0.0064,0.0041,,,
9/25/2013,-0.0155,0.0016,-0.0108,0.0018,0.007,-0.00318,-0.004375,,,
9/24/2013,-0.0029,0.0103,0.0005,-0.0089,0.0078,0.00136,-0.000875,,,
9/23/2013,0.0497,-0.0045,-0.0186,-0.0015,0.004,0.00582,0.0084,,,
9/20/2013,-0.0107,-0.0092,0.0053,-0.0253,0.0023,-0.00752,-0.0071,,,
9/19/2013,0.0163,-0.0382,-0.0053,0.0096,0.0039,-0.00274,0.006125,,,
9/18/2013,0.0209,0.0091,0.0194,0.0118,-0.0073,0.01078,0.0112,,,
9/17/2013,0.0112,-0.0019,-0.0023,0.004,0.0045,0.0031,0.00435,,,
9/16/2013,-0.0313,0.0081,-0.0013,-0.007,-0.0018,-0.00666,-0.01035,,,
9/13/2013,-0.0166,0.0094,-0.0045,0.0104,0.0017,0.00008,-0.00225,,,
9/12/2013,0.0108,-0.0194,-0.0036,-0.0015,-0.0017,-0.00308,0.001,,,
9/11/2013,-0.0549,0.0715,0.0085,0.0108,0.0039,0.00796,-0.007925,,,
9/10/2013,-0.0227,-0.0036,0.0009,0.0231,0.0093,0.0014,0.00265,,,
9/9/2013,0.0163,0.0537,0.0095,0.0164,-0.0206,0.01506,0.0054,,,
9/6/2013,0.0057,-0.0637,0,-0.0026,0.0052,-0.01108,0.002075,,,
9/5/2013,-0.0067,-0.0174,0.0092,0.001,0.013,-0.00018,0.004125,,,
9/4/2013,0.0206,-0.0798,0.013,-0.0213,-0.0015,-0.0138,0.0027,,,
8/30/2013,-0.0091,0.0675,-0.0103,-0.0045,0.0089,0.0105,-0.00375,,,
8/29/2013,0.0017,0.0042,0.0085,0.0161,-0.01,0.0041,0.004075,,,
8/28/2013,0.0046,-0.0193,-0.0019,-0.0072,-0.0253,-0.00982,-0.00745,,,
8/27/2013,-0.0284,0.0934,-0.0189,-0.0261,-0.0101,0.00198,-0.020875,,,
8/26/2013,0.0039,-0.0167,-0.0046,-0.0173,0.0076,-0.00542,-0.0026,,,
8/23/2013,-0.0039,-0.0286,-0.0037,0.0729,-0.0187,0.0036,0.01165,,,
8/22/2013,0.0011,-0.0105,0.0051,0.0247,-0.0131,0.00146,0.00445,,,
8/21/2013,0.0022,0.0173,0.0042,-0.0003,-0.0042,0.00384,0.000475,,,
8/20/2013,-0.0127,0.0228,0,0.0073,-0.0122,0.00104,-0.0044,,,
8/19/2013,0.0106,0.0452,0.0103,-0.0129,0.0064,0.01192,0.0036,,,
8/16/2013,0.009,-0.0091,-0.0033,0.0003,-0.0008,-0.00078,0.0013,,,
8/15/2013,-0.0011,-0.0228,-0.0119,-0.0173,0.0092,-0.00878,-0.005275,,,
8/14/2013,0.0183,0.027,-0.0127,0.0037,0.0117,0.0096,0.00525,,,
8/13/2013,0.0473,0.0261,-0.005,-0.0195,-0.0035,0.00908,0.004825,,,
8/12/2013,0.0283,0.0172,-0.0054,0.0052,-0.0023,0.0086,0.00645,,,
8/9/2013,-0.014,-0.0024,-0.0027,-0.0058,0.0048,-0.00402,-0.004425,,,
8/8/2013,-0.009,-0.0277,0.0022,0.0259,-0.0038,-0.00248,0.003825,,,
8/7/2013,-0.0006,-0.0053,-0.0067,0.0152,0.0071,0.00194,0.00375,,,
8/6/2013,-0.0089,-0.0015,-0.0093,-0.0038,0.0059,-0.00352,-0.004025,,,
8/5/2013,0.0151,0.0152,-0.0018,-0.006,-0.002,0.0041,0.001325,,,
8/2/2013,0.0129,0.0048,0.0027,0.0069,0.0045,0.00636,0.00675,,,
8/1/2013,0.0093,-0.0208,0.0185,-0.0053,0.0012,0.00058,0.005925,,,
7/31/2013,-0.0019,-0.0162,-0.0031,-0.0003,0.0068,-0.00294,0.000375,,,
7/30/2013,0.0125,0.0639,0.0095,0.0098,0.0059,0.02032,0.009425,,,
7/29/2013,0.0152,0.0273,-0.0036,-0.0025,-0.0167,0.00394,-0.0019,,,
7/26/2013,0.0057,-0.0096,-0.0023,0.0073,0.0044,0.0011,0.003775,,,
7/25/2013,-0.0045,0.0196,-0.0168,-0.0178,-0.0049,-0.00488,-0.011,,,
7/24/2013,0.0515,-0.0049,-0.0013,0.0044,-0.02,0.00594,0.00865,,,
7/23/2013,-0.0177,0.0432,-0.0075,-0.0059,-0.0037,0.00168,-0.0087,,,
7/22/2013,0.0033,-0.0043,0.0156,0.0194,0.0048,0.00776,0.010775,,,
7/19/2013,-0.0156,0.0214,-0.0154,-0.114,0.0139,-0.02194,-0.032775,,,
7/18/2013,0.0033,-0.0856,-0.0087,-0.0084,-0.0013,-0.02014,-0.003775,,,
